,title,label
3465, Photo of Kanika Kapoor meeting Prince Charles during her recent visit to the United Kingdom. Prince Charles tested positive for coronavirus just after the meeting.,f
3874," The government of Paraíba, a state in Brazil, received 11.6 million Brazilian reais from the federal government to spend on healthcare during the COVID-19 crisis. Instead, this money is being spent on artistic performances.",f
2103, The claim that there is a cure from the new coronavirus. The name of the drug is decametoxine.,f
3110," WHO said vegetarians will not be affected by COVID-19, because COVID-19 need to have animal fat ��in order to �survive.",f
5366, Ethiopian Plane Carries People Infected With coronavirus.,f
4411," During the coronavirus crisis, Danes are eagerly googling words like “divorce lawyer” and “divorce papers”, Danish media writes.",f
1358, A Kenyan government minister showed his middle finger to coronavirus “idiots” during a televised press conference.,f
948, Portuguese authorities decided that each citizen who goes to work must have an official authorization to leave home.,f
79," Amid the coronavirus crisis, Italy’s streets are now filled with discarded printed cash as seen in photos circulating on social media.",f
3165, Dr Anthony Fauci said a COVID-19 vaccine must be delivered to people without ‘proper studies’ being carried out.,f
3720," A viral video showcasing an emergency treatment of a COVID-19 patient in Maharashtra, an Indian State. The video is shared in the names of different cities of Maharashtra.",f
4631, The State of Qatar did not report any COVID-19 infections.,f
3563, The coronavirus vaccine is ready and works in 3 hours (picture).,f
549, A publication of the website Mediterráneo Digital that states in its headline that “the Government allows the celebration of Gay Pride in Madrid despite the coronavirus”,f
541, Drinking water with lemon can prevent COVID-19.,f
4030," A Macedonian coronavirus patient, the director of the Skin Clinic, was at the wedding of the Secretary General of the Social Democratic Union of Macedonia.",f
3152," The photos of Ukrainian hospitals show that they are not ready, at the end of March, to accept patients with COVID-19.",f
2685, Breathing steam from boiling citrus peels prevents and cures coronavirus.,f
2967, Banglore Municipal body (BBMP) will be spraying medicine in the air to kill coronavirus.,f
3783, Claim that the Jordanian Health minister says COVID-19 is a conspiracy in a video.,f
1492, Coronavirus is the least deadly virus.,f
1076, Vodka can reduce the risk of Coronavirus infection.,f
614, US military brought the virus to Wuhan on October 2019.,f
1930," “Georgian blood is unique. It may prove useful to fight COVID-19″. According to the article, doctor Dick Longballs from the Virology Research Center in the city of Hartford, the U.S. state of Connecticut, who is involved in developing a vaccine against COVID-19, discovered that Georgian blood contains special particles.",f
2620, Amitabh Bachchan gave 500 million rupees to the Mumbai government to fight the coronavirus.,f
2582," In a video, the alleged Peruvian “pharmaceutical chemist” Juan Panay claims that gargling salt kills the coronavirus by altering the pH of the throat.",f
3412, WHO releases report claiming vegetarians haven’t contracted the coronavirus.,f
3745, Video shows coronavirus infected notes scattered on Indore streets being sanitized.,f
4076, A video shows healthcare workers dancing in a hospital. The caption says it was filmed in Israel after all COVID-19 patients in the hospital were cured.,f
66," Sars-CoV-2 is not a virus but a bacterium, and can be treated with apronax and aspirin.",f
2538, Smoking cannabis can prevent COVID-19.,f
3913, China is seeking court’s approval to kill all who tested positive with coronavirus.,f
5499, Dettol sanitizer can kill the coronavirus.,f
1692, First patient healed in Algeria.,f
1907, Coronavirus SARS-CoV-2 is a weapon developed in a chinese lab.,f
3966," A formula with alcohol, vinegar, citrus peel and rosemary has the effectiveness of a disinfectant.",f
1791," A video of a woman claiming that pneumonia, HIV, and cardiovascular patients are being treated together in a hospital’s COVID-19 isolation ward has been viewed thousands of times in multiple posts on Facebook and Twitter. The footage includes superimposed text that claims the hospital is the Abbasi Shaheed Hospital, a state-run facility in the Pakistani city of Karachi.",f
3483, The government of Spain is going to declare a state of emergency.,f
2668, Migrants in Mumbai have flocked together and are walking back to their cities during the lockdown.,f
2419, Lionel Messi said “there was a planetary coup d’etat” with the coronavirus pandemic.,f
4018, Family starving for food commits suicide in India during lockdown.,f
869, The COVID-19 has been invented by a big French public medical institute (Institut Pasteur).,f
2941, President Trump urged people to ingest or inject disinfectants as a treatment for coronavirus.,f
1986, Indian nurse in Jeddah (Saudi Arabia) has been detected with novel coronavirus(2019-nCOV).,f
2627, “The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.”,f
1154, Turkish doctor allegedly found coronavirus vaccine.,f
3000," Amid COVID-19 lockdown, food is being distributed in the Indian State of Tamil Nadu.",f
4727," Finally, The Washington Times admits that Sars-cov2 was created in the laboratory.",f
4607, Israeli Minister of Health provides information on coronavirus to Palestinians.,f
3712, Pedro Sánchez has a medical team of 14 people to take care of him since the coronavirus crisis.,f
1955," Drinking cold water, hot drinks or alcohol protects against coronavirus.",f
5265, The coronavirus arrived in Bosnia and Herzegovina.,f
2972," Someone from Bosnia and Herzegovina was captured on the Diamond Princess cruiser in quarantine. After testing negative for coronavirus, he returned to BiH.",f
4676," The father of Pablo Iglesias, vice president of Spain, is hospitalized at the Clinical Hospital of Salamanca.",f
3901, CDC said that the coronavirus survived 17 days on the surface of a cruise ship.,f
732, “She’s just casually carrying a body with 1 hand..? Sure.. More evidence of coronavirus being a complete hoax with props & street theater.”,f
5519," In Kuwait, he sneezed during Friday sermon, and the worshipers expelled him.",f
663, The Canadian Department of Health issues an emergency notification asking people to drink warm water.,f
3101, List of UNICEF recommendations against COVID-19 includes drinking hot water.,f
5204, Photo representing the suffering of a migrant worker during the current lockdown in India.,f
2238, Australian researchers discovered the cure for coronavirus: a antiparasitic medicine called Ivermectin.,f
5253, Availability of a kit for coronavirus self-diagnosis.,f
5277, President of Mexico Andres Manuel Lopez Obrador claims that Urinary Tract Infections aggravate the affectations by COVID-19.,f
59," Taiwan authority announced a monthly subsidy of NT$50,000 for each family for three months.",f
2089," A photo of a bill for more than SGD $180,000 (USD $128,000) from a Singapore hospital has been shared in multiple posts on Facebook alongside a claim the invoice was given to a coronavirus patient after treatment for the disease COVID-19.",f
3606, Video of Chinese workers in Morowali protesting during the COVID-19 pandemic.,f
3566," The video says that Italian elderly over 65 are taken into custody; Spanish elderly are asked not to leave home, and violators will be sent to a concentration camp.",f
1601, A pavilion will be opened in Fraga (Huesca) due to an increase in the number of COVID-19 cases.,f
2498, People who are filming themselves with medical equipment boxes are Spanish politicians.,f
294, Indian Council of Medical Research and a hospital in Delhi have come up with a 21 point list for preventing COVID-19 in the future.,f
1625, A volunteer for Oxford coronavirus vaccine died.,f
4763, These images have previously circulated in reports about an elderly Chinese couple who had unrelated health problems.,f
